Name,Address,Place_ID,Latitude,Longitude
Nia Enikővel,"Budapest, Folyondár utca 15",ChIJsQOQjE_ZQUcRBWFqTFZNXdI,47.5332277,19.0286899
A TEREM,"Budapest, Árpád fejedelem útja 80-81",ChIJ79RFV1jZQUcRhu-5OozLNws,47.5334388,19.0426985
Life1 Fitness Nyugati,"Budapest, Nyugati tér 1-2-II-III. emelet",ChIJTR9zbQ3cQUcR6IB2jE42KUM,47.5098338,19.0556877
Famászókás Játszótér,Budapest,ChIJc_vf4v7bQUcRCofbckQb940,47.5234959,19.0434004
Equal Stúdió,"Budapest, Lágymányosi utca 7",ChIJiVI_kGHdQUcRUd3nKxDuV1U,47.4779624,19.0507387
Zuglói Fitness Club,"Budapest, Fűrész utca 23",ChIJgei8_GjbQUcR0rXJWtz3VBI,47.5199071,19.120727
D.Upstairs,"Budapest, Arany János utca 55",ChIJV_jb9-nEQUcRDy3TWMPzw2E,47.5213082,19.1869217
"Body&Soul Jóga és Mozgásstúdió, Újbuda","Budapest, Kruspér utca 6-8",ChIJ38wfOUPdQUcRuYG7dVgKirk,47.4780884,19.0545703
Aikido Meikakukai,"Budapest, Lövőház utca 16",ChIJt9WALuvfQUcRHUPxTyqQvw8,47.50969550000001,19.024708
v30 Belvárosi Sportközpont,"Budapest, Vadász utca 30",ChIJ8Z4BU2PdQUcR4VcYb9CoxKY,47.5054848,19.0535042
Rákosmenti Karate Sportegyesület,"Budapest, Pesti út 195",ChIJ4U6_4k3BQUcRv-qs-V4uoBs,47.47822670000001,19.2607005
AGORA Mozgástér | Galéria | Café & Tea,"Budapest, Üllői út 6",ChIJHwel6dLdQUcRBisF4RHclwI,47.4889571,19.0634552
Tánya Háza az egészség háza,"Budapest, Rubin utca 7",ChIJMzbAmwXbQUcRLqVdlWKKgW4,47.5389543,19.1193421
Metropole Dance and Aerial Studio,"Budapest, Aradi utca 19",ChIJI3yhAQrdQUcRjBLAOEUlFY4,47.5072075,19.0641347
Train Lab Budapest,"Budapest, Wesselényi utca 49. Fsz. 1",ChIJt8BR4PzdQUcRcEVIsrJd9So,47.5009303,19.0697987
Calisthenics Home,"Budapest, Kuruclesi út 9/A",ChIJAd7Fce7ZQUcRKgcos_fncf0,47.5204297,18.985201
Kültéri edzőpálya,"Üröm, Gábor Áron sétány",ChIJazYUXajZQUcRpH8aTatMdmA,47.58930910000001,19.0093098
Zen Room Yoga and Pilates - Bikram Jóga Újbuda,"Budapest Bartók Béla út 105-113, Bartók Udvar 5-épület 1. emelet",ChIJT8mt2EfdQUcRMfbtccdeMOM,47.4721699,19.0314012
F5 Fitness & Gym,"Budapest, Madarász Viktor utca 4",ChIJO8F2nnrbQUcRNKzLJ-fGP-Q,47.54420870000001,19.0735311
Studio Gaia Buda Mozgásstúdió,"Budapest, Budafoki út 41",ChIJFWHGvULdQUcR3cWyCmMwRAU,47.4784857,19.0535378
Ute vívócsarnok,"Budapest, Király utca 71",ChIJwbnnp2_cQUcRTd4g94PbRkY,47.5040947,19.0671242
Fitness 5 & Gym KÖKI,"Budapest, Köki Terminál",ChIJX2BLfADDQUcRgpZqYd0ohi8,47.4623959,19.1465112
Rákoshegy Tekepálya,"Budapest, Bakter utca 1961",ChIJZRW_K1zBQUcR1eo0kdRVz7M,47.4682686,19.2455701
Pilates Fitness Studio,"Budapest, Lipcse utca 12",ChIJn8hdCLHEQUcRKTNoCqdsc1M,47.50928349999999,19.1714476
Mantra Yoga Studio,"Budapest, Margit Körút 31-33",ChIJ3RbjiB3cQUcRNznWGFodVy4,47.5117936,19.0337459
Brazil Jiu-Jitsu T9,"Budapest, Daróczi út 4",ChIJlZSKcQDdQUcR9S0aMNkXQII,47.4809747,19.0294606
One More Fitness Studio,"Budapest, Bartl János utca 2-BB épület",ChIJDzgJg6vbQUcRRXYNU3qJSgU,47.5229576,19.1256813
Amazon Women's Fitness Club,"Budapest, Kőrösy József utca 17",ChIJw44s3bHdQUcRUb-jvbgJUTY,47.4729548,19.0472049
Nemes Fitness,"Budapest, Nemes utca 103",ChIJnajNAgDqQUcR_ThokVLC97A,47.4134261,19.2013354
Time35 Fitness,"Budapest, Paulay Ede utca 9",ChIJ57KWF-ndQUcRJ6QEG-pyo5w,47.49954459999999,19.0563969
Angel Yoga Budafok,"Budapest, Kiránduló utca 103",ChIJNYOM2G3nQUcRla20N8lHNqs,47.4292354,19.0096674
"River Fitness - fitness, aerobik, fitness terem, konditerem, gym, személyi edzés","Budapest, Révész utca 29",ChIJ_717D_DbQUcRei-6uxXODJQ,47.52793399999999,19.057224
E-Fit Studio & Showroom,"Budapest, Szabadság tér 7",ChIJkyUXwZ_dQUcR3fZ3hABCyGs,47.5026264,19.0521274
108 Center - Lalita Ltd.,"Budapest, Szent István körút 6",ChIJtQjcGg_cQUcRKHpPaC04I8A,47.512867,19.049327
F5 Fitness & Gym,"Budapest, Szabadság tér 7",ChIJl69mwEXdQUcRaddx-zSCG0Y,47.5028034,19.0521024
Emsfit,"Budapest, Kadosa utca 58",ChIJU86Jm5DZQUcRopDFaGtUk-o,47.5704554,19.0515992
KSI csarnok,"Budapest, Istvánmezei út 3-5",ChIJBcq8GwDdQUcR54SAUTRJfRQ,47.50371599999999,19.0919786
Infratrainer Csepel,"Budapest, Kossuth Lajos utca 117",ChIJ2ZzXgDXnQUcRbp3gWFRhQrw,47.4201431,19.0666503
minimaltraining,"Budapest, Szobi utca 4",ChIJq_rtuHLcQUcRFDkMPoAIY4U,47.5091084,19.0596643
Daily Fitness,"Budapest, Pálya utca 9",ChIJ7-S-SiTcQUcRpaS2X6io4I8,47.4954628,19.0283966
Intimate Gymnastics Gottlieb Ildi,"Budapest, Gellért utca",ChIJpc6nkMXCQUcRvOEtTMF8TcU,47.4527163,19.1242997
Fűzy Pilates Budafok,"Budapest, Szent Mihály utca 16",ChIJoxJ9oWrnQUcRTqURTKINduU,47.4179425,19.0090701
Zsivora Park- köztéri Fitness Pálya,Budapest,ChIJebMzoqzEQUcR8X7K5h54dwQ,47.5081448,19.1484085
Purnam Jóga Akadémia,"Illaberek studio, Átmenetileg, Budapest, Nagy Lajos király út 205. 1142",ChIJtQ2TCcnbQUcRmaHgdbIsDAI,47.5569139,19.1281059
Barázda u. 1.,"Budapest, Kondorfa utca 18",ChIJVaolAwDdQUcRebvyTHMfvXc,47.4526471,19.042912
Thay Won Do,"Budapest, Somogyi Béla utca 13",ChIJl4223F3cQUcRFlezP6ZJoKQ,47.49442799999999,19.069523
Adrienn Női Mozgásstúdió,"Budapest, Margit Körút 36",ChIJdWMHKwPcQUcR1j0qHZlt0OA,47.5123166,19.0348336
Dori's Move,"Budapest, Bartl János utca 2",ChIJg11E_hjbQUcRszFYsu48fSA,47.5229562,19.1256587
Vitality Pilates Stúdió,"Budakeszi, Szüret utca 2",ChIJfdOtzi3fQUcRZwE2mrOrEUQ,47.5029698,18.918613
Animus Pilates Studio Sigma Budapest,"Budapest, Sütő utca 2",ChIJm5P4fg7cQUcRBQq2Uyx1pos,47.4967538,19.0541752
Antaranga Jógaközpont,"Budapest, Sasvár utca 91",ChIJVVUJjr_EQUcRMQ9hCoSPiLI,47.5169292,19.1802749
Anaya Mozgás- és Jógatér,"Budapest, Mesgye utca 21",ChIJz8YybgDpQUcRmNYKKQR74cU,47.4188753,19.1332028
CrossFit B'Bros 2.,"Budapest, Márton utca 4",ChIJPWLZ_PzcQUcRJrB-UBa5ST0,47.477023,19.0776977
Taekwondo and Kickboxing Organization (TKO),"Budapest, Ajtósi Dürer sor 15",ChIJT7gxWIfcQUcRRtSEKFxMEfE,47.508353,19.0882272
Toto Sport - Funkcionális edzések Budapesten,"Budapest, Szegedi út 48",ChIJzSs7Q43bQUcRjr3iKG_hPK4,47.5284861,19.0835226
Asztroporta-Tövissi Enikő-KarmaAsztrológus,"Budapest, Rákospalotai határút 21",ChIJaTufGgXbQUcR3bPNqSwFI1c,47.527012,19.1486541
Vibromove - Power Plate Zuglo,"Budapest, Bolgárkertész utca 25",ChIJXZGgC-zdQUcRauhNOFZh_K0,47.504553,19.1338149
VIDA Fitness & Gym,"Budapest, Telepes utca 37/ 39",ChIJ5eYmprzdQUcRc3qWCA5nc74,47.5230918,19.1137218
EvolutionFit & Rehab,"Budapest, Somfa utca 5d",ChIJuwUTx-bdQUcRlEYctbWx-34,47.4742197,19.1210616
"MovementAddict Mozgásszervi rehabilitáció, manuális kezelések, gerincjóga és pilates","Budapest, Üllői út 704.A",ChIJkepEM8_dQUcRNDeHkGQ_ouU,47.4288213,19.2194611
Igmándi utcai pingpongasztalok,"Budapest, Park, Mikes Kelemen utca 1",ChIJvTGTUwDdQUcRGXYIkVKtX_M,47.4565742,19.0192434
A funkcionális jóga terme,"Budapest, Garas utca 1",ChIJYdFjbQrcQUcRlYhieCjiPNE,47.5095394,19.0177459
MS MozgásStúdió,"Budapest, Podmaniczky utca 69",ChIJjzhVQ3TcQUcRRbewvFdk5J8,47.51340799999999,19.065973
F&M fitness and more,"Budapest, Csörsz utca 14-16",ChIJxflItS7cQUcRRaU5TDPLo9g,47.4899557,19.0227128
Kamala Mozgás és Életmódközpont,"Budapest, Bartók Béla út 10",ChIJP-72tiTcQUcRAGxrG2G0JlA,47.48229449999999,19.0530453
Korpácsi Éva - Gyógytornász Budapest - Személyi edző Budapest - Funkcionális edzés - TRX,"Budapest, Sopron út 19",ChIJef168unbQUcRgMlQmSzICQc,47.4679869,19.0457572
Forrás Ádám Wow! Women's Only Workout,"Budapest, Erzsébet körút 19-1 emelet",ChIJr6HKdwDdQUcRjgfujCTv3yM,47.49996729999999,19.06923609999999
Pilates Garden,"Budapest, Alacskai út 10",ChIJ89TjMhLBQUcRqLUTertvsG8,47.41495140000001,19.2088994
Millennium Wellness Kft.,"Budapest, Lechner Ödön fasor 8",ChIJ88tvLQLdQUcR7cVTFXcRFxE,47.4729243,19.0710443
Carlson Gracie Budoka Team - BJJ,"Budapest, Lipthay utca 10",ChIJC8TPvwDdQUcR4AmorQ3nXuw,47.5139953,19.0381379
Diamond Gym Muaythai Club,"Budapest, Volt Pólus Hotel, bejárat a Mc'Donalds felől, Szentmihályi út 131",ChIJqRN_3ZrbQUcRwbNZhRaDLyU,47.55006909999999,19.1385537
Frem Studio,"Budapest, Fehérvári út 130",ChIJR9uuTzHdQUcRinDopYrM6fw,47.4555053,19.0416103
Multisport Bázis,Budapest,ChIJVQFhlUTbQUcR2snNnrtP3yQ,47.580684,19.106728
Muaythai Mania Gym Budaörs,"Budaörs, Táviró köz 2",ChIJ_7fyiJ3gQUcRQzT791AIK04,47.45747639999999,18.93672819999999
MARGARET ISLAND YOGA,"Budapest, Nagyrét, Zielinski Szilárd sétány",ChIJ0U2CmOTbQUcRsyzAuLUUz7w,47.5316231,19.0522305
Infratrainer Óbuda Kerék u 28.,"Budapest, Lajos utca 49",ChIJu-wfHxrZQUcRb3DehaEEqGU,47.52907920000001,19.0392393
Studio Sissel,"Budapest, Bártfai utca 5",ChIJo1ixd6jdQUcRhNYBPYXEacM,47.4675344,19.0428961
Sándor Attila személyi edző,"Kistarcsa, Szabadság út 14",ChIJKdeGrtvFQUcR9t3m1ijIuGU,47.54283270000001,19.2560298
Downdog Jóga Oktogon,"Budapest, Eötvös utca 26/c",ChIJlXEoi23cQUcREkmKdylFW9g,47.507166,19.06251
Yogaterrace Studio Marina part,"Budapest, Úszódaru utca 2 1-em 2",ChIJ22o-cofbQUcRPoIXAd9M24M,47.5471605,19.0651245
Élan Beauty Stúdió,"Budapest, Istvántelki út 2",ChIJ5ds1O4rbQUcRnZ8qwspA8Tk,47.554702,19.1044351
Ráday Fitness Room,"Budapest, Ráday Gedeon utca 1",ChIJoxxHrsnDQUcRlrVKxk8t7ww,47.441444,19.188032
Nagy Sportágválasztó - A Sport Napjai,"Budapest, Maglódi út 12a",ChIJvUfptUHDQUcRV8aXN2ccgT8,47.48419529999999,19.15786499999999
TMS Pilates x Vízangyal Beauty,"Budapest, Garda utca 3",ChIJGbMkb1DdQUcRIhn6Pmtd-FM,47.4674119,19.0570495
TrendyDance Tánciskola - Bp.XVI.,"Budapest, Thököly út 12",ChIJ527crbzEQUcR96HgUjfQtq8,47.509029,19.1706411
Core Fitness Kerepes,"Kerepes, Szabadság út 102",ChIJP9xdy_PFQUcRY9oHazHRaLM,47.5553302,19.2756653
Harmónia Fészek,"Budapest, Kuny Domokos utca 9",ChIJB76z1uDdQUcROddNob-Uct8,47.4978543,19.0280853
Cutler,"Budapest, Könyves Kálmán körút",ChIJV85bXz7dQUcR9zfADBTsNuI,47.4699464,19.08431749999999
Hanumán Jóga,"Budapest, Erőd utca 16",ChIJHfpyqOzdQUcRysgOH0gz_B4,47.5099482,19.0316201
sportpark,Budapest,ChIJswcCUnHbQUcRput9rsrilNc,47.52036629999999,19.133447
Aréna Fitness,"Budapest, Duna Plaza Bevásárlóközpont Parkolóház, Váci út 178-V. emelet",ChIJKULrQcLbQUcR37t1lLKxH24,47.55100309999999,19.073599
Platina Jógastúdió,"Budapest, Platina utca 1",ChIJccaOhx7nQUcRr5wCwyEneys,47.4122581,19.0241699
"Adi Shakti Kundalini Jóga, Meditációs- és Oktatási Központ","Budapest, Bakáts utca 5",ChIJFVZq9VbcQUcRaJge2Qmvg3o,47.482583,19.065565
Chili Fitness 4,"Budapest, Kossuth Lajos utca 117",ChIJTfEH1-7nQUcRQgUcq6THayE,47.4206247,19.0670954
BVSC Birkózó edzőközpont,"Budapest, Tatai utca 85",ChIJv5149S3bQUcRMEqBZQ2ILNc,47.5364324,19.0935664
Óbudai Judo Club,"Budapest, Farkastorki út",ChIJS99jaxPZQUcRYyYhPuUOFAA,47.5504532,19.0258258
Matrix Holistic Center,"Budapest, Matrix Holistic Center, Hajós utca 32",ChIJf3wfwgrdQUcR6-c5DfHan4g,47.5052095,19.055851
Globus Shooting Club,"Budapest, Maglódi út 47",ChIJ9bY3rUHDQUcRX24rUX2x2WQ,47.4841264,19.1564214
Ensana Health Club Margitsziget,Budapest,ChIJcZkk6c3bQUcRVnfKBCPAOis,47.533554,19.052344
Bikram Jóga Központ,"Budapest, Károly körút 1",ChIJgb7uA0PcQUcR7aZO7Z-ssWg,47.49479349999999,19.0601405
All Out Boxing,"Budapest, Rottenbiller utca 34/a",ChIJLWXNMG_dQUcRb0cZOhjqEkU,47.50334530000001,19.0757357
Bibubell - Kettlebell (SFG) and Functional Training,"Budapest, Munkásotthon utca 33-39",ChIJD5Y6vknaQUcRVaMmlPMCr0o,47.5589909,19.0950991
RELOAD STUDIO,"Budapest, Izabella utca 76",ChIJseeEME3dQUcRHbB_H4fvN2s,47.5095591,19.0646606
Colorful Women's Gymnastics Studio,"Budapest, Kossuth Lajos utca 12",ChIJff9IkUPcQUcRKdydU55-KNw,47.4938728,19.057552
Budafok szabadtéri kondipark,"Budapest, Mementó Szmolenszkért, Hajó utca",ChIJPV4qOQDnQUcRmqoTbWt54Yw,47.42891199999999,19.0431606
REDGYM Hungary,"Budapest, Kresz Géza utca 24",ChIJqWdYlAvcQUcRsavKjjWdkBs,47.51439289999999,19.0565905
360 GYM Kraver,"Budapest, Rózsa utca 47",ChIJyQOvv1HdQUcRISaVt174Y1s,47.5060892,19.071171
KrokiKondi,"Budapest, Országbíró utca 38-42",ChIJF43vzZ3bQUcRza9SgBhS1So,47.53151320000001,19.0822582
Predator Gym,"Budapest, Róbert Károly körút 67",ChIJ3fzNWJHbQUcRw7b1_JBQMWc,47.525683,19.0770519
Sivananda Yoga Center,"Budapest, Szegfű utca 2",ChIJa2JozrjYQUcRP7T1ek_nmbQ,47.5489752,18.9649448
BodyShape,"Budapest, Arany János utca 62",ChIJE5-HVcLFQUcRH6Ju4WRSYsU,47.51774210000001,19.1904407
Testnek és Léleknek Masszázs Stúdió,"Budapest, Ezüsthegy utca 64",ChIJ76K5U_XXQUcRmN3tAM4opps,47.60193859999999,19.0474587
Jóga7 Stúdió,"Budapest, Rózsa utca 14",ChIJDbPKlgXFQUcR608tX-SWAAY,47.51460269999999,19.1564191
Coccinelle Pilates,"Budapest, Lovag utca 13",ChIJDTWC_2TdQUcRzPR4odCkFo4,47.5067397,19.05812
FIGHT CLUB Hidegkút,"Budapest, Gazda utca 1",ChIJ1Q0m-XPZQUcRRiAD0KLvF-o,47.5641374,18.9624578
Fitt Életmód Stúdió,"Budakeszi, Knáb János utca 8",ChIJw12HgmjfQUcRu7nwp-ScoH0,47.5167856,18.9303932
Életerő mozgásműhely,"Budapest, Margó Tivadar utca 33",ChIJfWonyVPDQUcRMiHyENQY87A,47.44301189999999,19.1696542
The Training Station - Gym & Fitness,"Budapest, Aradi utca 4",ChIJ66Gku23cQUcRX6IhtjVuQZY,47.50611809999999,19.0616031
Keleti Álmok Háza,"Budapest, Rozsnyay utca 9",ChIJ8SB3UMHbQUcR2wM2lVj8PGQ,47.5404733,19.0732689
Gilda Max Fitness Florian,"Budapest, Flórián tér 6",ChIJdeetcGfZQUcRSBe9zB4iSpQ,47.5425105,19.0404361
JOHN REED Fitness Budapest,"Budapest, Váci út 45",ChIJlSDI6O3bQUcRPO0_5TZdxZw,47.5279473,19.0664356
Airzone Jóga,"Budapest, Reményi Ede utca 3",ChIJI46FeZ7ZQUcRrwo-p0WBn-g,47.5557633,19.047892
WAKO EUROPE,"Budapest, Csikó sétány 3",ChIJr7RKONnnQUcRnlYm5MG-sdk,47.4083969,19.0720605
PilatesBase Reformer Pilates Stúdió,"Budapest, Lukács utca 2",ChIJ13M4EFbZQUcRik1az4bAWeg,47.5249126,19.0388231
B Silver Club,"Budapest, Hárslevelű utca 19-25",ChIJYyzYb4XDQUcRoYdzDbSD6oM,47.4848238,19.2036628
Sziszkatraining,"Budapest, Fogarasi út 125",ChIJXT8-pH3bQUcRZQncgevxTcc,47.5138635,19.1375942
"Családfelállítás Egyénileg személyesen és online, vagy csoportban AvVenturin Stúdió Budapest és Kiskunfélegyháza","Budapest, Jósika utca 29",ChIJmd5TdLjdQUcR-OyHlQRYv_E,47.506078,19.072639
INVERZ - Aerial Yoga & more,"Budapest, Ugocsa utca 5",ChIJBX3OvPLdQUcRolqyhu6rVRE,47.4940551,19.0215949
Justfit Marina,"Budapest Csavargyár utca 3 D épület1/115, kapucsengő: 4115",ChIJT3lL4QXbQUcRXb7_jX5myFk,47.5461852,19.0706437
Vasimádó Kettlebell és Funkcionális Edzőterem,"Budapest, Hídvég utca 4",ChIJITrp18fdQUcR8zYlVemFChc,47.4720906,19.0296487
TEK,Budapest,ChIJT1fhvH7dQUcRBNcE6bmjI04,47.4935948,19.1140559
UBT Unique Basketball Training,"Budapest, Kunigunda útja 68",ChIJ0VxVolXdQUcR_gEzdRcEhsQ,47.56067499999999,19.03492
Zen Pilates,"Budapest, X. utca 1",ChIJASjJYq_HQUcRR-wYOy9un5Q,47.4894349,19.2598516
Fit Exercise Studio,"Budapest, Batthyány utca 23",ChIJSVl7qB7cQUcRpllGYAJPel4,47.5070418,19.0337773
Sword and Yoga - Yoga Retreats in Europe,"Budapest, Király utca 28",ChIJGYsPqDLdQUcRBkcbS-emlyE,47.499745,19.059188
Nice Body Studio,"Budaörs, Otthon köz",ChIJYy7uoizeQUcRZYMshmCRhcg,47.46297059999999,18.93930779999999
Chili Fitness 5,"Budapest, Hengermalom út 19-21",ChIJv3AcWaDdQUcRBlN5cqiYnF8,47.4607124,19.051446
Kurdy Thai Box,"Budapest, Klauzál tér 13",ChIJQWbG5WjcQUcRIEs_qQizEjk,47.5003109,19.0641368
Westfit Gym,"Budapest, Jókai utca 15",ChIJEx_eZW3cQUcRPp8Kb6kZhB8,47.5073365,19.0592985
Liget Wellness,"Budapest, Ferihegyi út 27",ChIJQ9_JTqnGQUcRGqsjmyzqfKc,47.48922100000001,19.2593494
Glotz Mária Pilates,"Budapest, Hársfa utca 40",ChIJn6HRqA_cQUcRbZHzGF4Fgm4,47.502041,19.068903
Darshan Jógastúdió,Szófia utca 15. Fsz.1. 22-es kapucsengő,ChIJ83oes2_cQUcRjsZeaxgulyI,47.504872,19.0666773
"Manuálterápia, Pilates Budapest - Levivel","Budapest, Kapás utca 26",ChIJx_ZcPHHFQUcRMFMGT0eUc_Y,47.5098721,19.0334391
Stretchy Studio,"Budapest, Kerepesi út 1-5 F-lépcsőház 1. emelet 20",ChIJM0arkj3dQUcRnv6-f3FtpPg,47.4994046,19.0831075
300gym,"Budapest, Terv utca 1",ChIJ93hZ1gTnQUcReC0NDVBgjJU,47.41260039999999,19.0065931
Európa liget focipálya,"Budapest, Babits Mihály sétány 7",ChIJZcnxdL7dQUcR7379rg7MKgU,47.50493950000001,19.0327634
Mayfly Aerial Studio,"Budapest, Cziráki utca 24",ChIJ-ZJ3KGLFQUcRDmOa9ntO0II,47.5077334,19.1609436
Dora Yoga Outdoor,"Budapest, Margitsziget, Dora Yoga - Outdoor",ChIJpwfU6cnbQUcRQV7djbRNNnE,47.52498569999999,19.0437654
GYMtronic® Óbuda,"Budapest, Bojtár utca 53",ChIJH6HMG4HZQUcRjBRheIr8qE0,47.55928,19.0386192
Fitandrush Speedfitness Stúdió,"Budapest, Üteg utca 11/B",ChIJGZkLoZPbQUcRMjhoa9ysqWc,47.52912349999999,19.0760996
Yoga Labor Wellbeing Studio,"Budapest, Csata utca 31-A 402",ChIJ--iZVwjcQUcR9wWc6OfJ53g,47.5296278,19.0789873
Garage Gym,"Budapest, Hamvas utca 7",ChIJed_6XdjCQUcRXv78BCbENP4,47.4631659,19.1335176
Anamé Buda,"Budapest, Keleti Károly utca 2",ChIJ1e6Gah3cQUcRyoRR45Smr4s,47.51121819999999,19.0317987
Ogi Dojo Aikido Iaido Jodo,"Budapest, Pancsova utca 4",ChIJVU68rXrbQUcRRNoK5FkqGss,47.51918020000001,19.1092477
Valhalla Gym,"Budapest, Soroksári út 110",ChIJNdh7dZjDQUcRS_kTm8naUjQ,47.45902239999999,19.0836702
4% Fitness Spirit,"Budapest, Pozsonyi utca 17",ChIJ0bgRUwDbQUcR7CH7dovuXL4,47.5553629,19.0898572
GARMIN - Mókus kör,"Budapest, Budakeszi út 97",ChIJ12KI6dHfQUcRiUqjZXqFixg,47.528237,18.9549626
Fitness Zugló,"Budapest, Szugló utca 57",ChIJyXy4a4jbQUcRROQCwFlYWm0,47.5146969,19.112593
D'AEROBIC és Torna Sportegyesület,"Budapest, Kunigunda útja 60",ChIJqxGbz0PZQUcRs5FOy1_KnEU,47.5574831,19.0332693
Andrássy Fitness,"Budapest, Andrássy út 84",ChIJgbkb03zdQUcR4oOmM-uxHI8,47.5089565,19.068448
UTE Gymnasium,"Budapest, Szilágyi utca 30",ChIJq6rqAGnaQUcR4Y17h19XRaI,47.5725002,19.1131829
"Speedfitness Újpest, Speedfitness Káposztásmegyer, Speedfitness Edzés, EMS edzés","Budapest, Koszterna Gyula utca 22",ChIJSc4qLKPQQUcR5VAB5oxrpdM,47.59954159999999,19.116789
Kriston Intim Torna,"Budapest, Múzeum utca 9",ChIJeQpzzC3dQUcRaoPUbz_hrhY,47.4902443,19.0636147
Pénzügyőr SE teniszpályák bejárat,"Budapest, Zuhatag sor 2",ChIJj0VBFQ7fQUcRprDQVtPsOHw,47.5245969,18.9876689
Gruber's gym,"Budapest, Juhász Gyula utca 8",ChIJReytaODZQUcRENiT8VkIe60,47.59739020000001,19.0615081
Szalontaiworkout,"Budapest, Vitéz utca",ChIJsaoHWtndQUcRbYNPbt0QXqY,47.509187,19.0368005
Budai Partizán Krav Maga Klub,"Budapest, Ballagi Mór utca 3",ChIJM9bYkoPdQUcRvBAEtmByPzY,47.46942749999999,19.0275224
Babafészkelő,"Budapest, Mechwart tér",ChIJc-RppiPcQUcRSxpIE2Us6q0,47.511919,19.0333472
Infrashape Sasad,Budapest Nagyszeben út 9/A fszt. 4,ChIJm_By-uvdQUcRRP6L7UGv7TA,47.4676382,19.0053948
Young Wolf Chief Gym Muay Thai (Thai box) és Küzdősport Club,"Budapest, Kánai út 2",ChIJA2PNwpHdQUcRxM-5aVqDC-Y,47.4460682,19.000686
Life1 Fitness Etele,"Budapest, Etele út 68",ChIJG0lVI3bdQUcRfEXzSNZl9GE,47.4642333,19.0259304
BC Force Original Gym,"Budapest, Vadász utca 26",ChIJs4lZcCXdQUcRxQmYMGtYwtE,47.50519680000001,19.0535786
SPINALIS Magyarország Kft.,"Budapest, Bocskai út 71",ChIJ2zyUY8ndQUcRvY4OlrT9sL4,47.47786550000001,19.031151
Star Sportakadémia Box Club,"Budapest, Berettyó utca 10",ChIJV5rxh8fbQUcR853E6wfGqD4,47.5515906,19.0809345
Revive Studio,"Budapest, Aradi utca 13",ChIJWS4ayXDdQUcRhKE6Vyx8Me8,47.558839,19.0859844
Tállya kültéri fitneszpark,"Budapest, Fodor utca 88",ChIJ3XQYbOHfQUcRUVgVZDAF3RQ,47.4878975,19.0007164
Shitokai Hungary karate dojo Hunyadi Mátyás Iskola,"Budapest, Karikás Frigyes utca 3",ChIJw5q5rwPbQUcRXFy7OM0_Cac,47.5357519,19.06624619999999
Antaranga Jógaközpont,"Budapest, Bartók Béla út 34",ChIJZ2IqUE3cQUcRm1oy0anE2P8,47.47915499999999,19.0515476
Szabadtéri fitness park,Budapest,ChIJb22PAdDDQUcRzKz7L9c8_EY,47.42836690000001,19.130024
Kőrösi Csoma Yoga Association,"Budapest, Százados út 18",ChIJHaXleWfcQUcRh-Nn4WzDHTE,47.4954572,19.1074836
SHE Fitness Pannónia,"Budapest, Pannónia utca 30",ChIJIYWzSU3dQUcRVWRoBhMRdVg,47.5154332,19.0529495
Chili Fitness Budapest - Angyalföld,"Budapest, Szegedi út 56",ChIJt0sxvJDbQUcRNuwbyZ7KgI4,47.52749659999999,19.0853402
Nr1 Fitness Oktogon 24/7,"Budapest, Oktogon-ház, Aradi utca 8",ChIJWf7X8W3cQUcRPF1pShhGQR8,47.5065817,19.062644
Soter Fitness,"Budapest, Dohány utca 98",ChIJcdYmDWTcQUcRrPtCb0nLWEU,47.50138729999999,19.0745352
Swan Spa,"Budapest, Váci utca 36",ChIJ1yk6mOvdQUcR592lkfhviSU,47.4922293,19.0538116
InfraTrainer & HIEMT Alakformáló Stúdió,"Budapest, Nádasdy Kálmán utca 6",ChIJrzUn8MXbQUcRKq5AKLIHop8,47.582966,19.11081
Attitude Movement Studio,"Budapest, Városház utca 14",ChIJe-InXkHcQUcRmqYKmzvCyqk,47.49456499999999,19.055389
ZumbaCentrum,"Budapest, Tátra utca 4",ChIJTdMP4A7cQUcRQs9AK7F5fec,47.51325179999999,19.0501041
Studio BUT. Waterfront,"Budapest, Folyamőr utca 7",ChIJDdchaG7ZQUcRU0qGODdNvvA,47.54891089999999,19.0459846
Azurit Pilates és Gyógytorna,"Budapest, Ady Endre út 158",ChIJ7zhz6EPDQUcRyzGrx8R9Mpw,47.4487824,19.1488503
CrossFit Everybody,"Budapest, https://cf4everybody.motibro.com/login, Temesvár utca 19-21",ChIJdR_DaCbcQUcRp_Hi7xv2_Yc,47.4529479,19.0424503
Street Workout Kondipark,Budapest,ChIJpayrKLrbQUcRfsOKFgzYs14,47.5415228,19.0887349
InfraTrainer HappyFitt,"Budapest, Szent László út 117",ChIJD1gY_-XbQUcRpJjqJLHqgsM,47.5386915,19.0928954
"Kolibri Pilates Mozgásstúdió - gyógytorna, pilates, masszázs","Budapest, Kresz Géza utca 14",ChIJPSxp0pXdQUcRZMm__wcRqsc,47.5129354,19.0556533
Carlson Gracie Hungary - Central Hall,"Budapest, Csikihegyek utca 13-15",ChIJZ_V6G7_bQUcRktzv51ANbrI,47.4724459,18.9966637
LélekErdő Jóga & Természet,"Pilisborosjenő, Vár utca 7",ChIJtTpWZ0_ZQUcRM1592wXQ_wc,47.6045634,18.9907623
